"order_id","order_date","region","state","sales","sales_category"
"US-2016-134026","26/04/2016","South","Tennessee","831.9359741210938","Medium"
"US-2016-134026","26/04/2016","South","Tennessee","97.04000091552734","Low"
"US-2016-134026","26/04/2016","South","Tennessee","72.78399658203125","Low"
"US-2018-118038","09/12/2018","Central","Texas","1.2480000257492065","Low"
"US-2018-118038","09/12/2018","Central","Texas","9.708000183105469","Low"
"US-2018-118038","09/12/2018","Central","Texas","27.239999771118164","Low"
"US-2015-147606","26/11/2015","Central","Texas","19.299999237060547","Low"
"CA-2017-127208","12/06/2017","South","Alabama","208.16000366210938","Medium"
"CA-2017-127208","12/06/2017","South","Alabama","16.739999771118164","Low"
"CA-2015-139451","12/10/2015","West","California","14.899999618530273","Low"
"CA-2015-139451","12/10/2015","West","California","21.389999389648438","Low"
"CA-2016-149734","03/09/2016","South","North Carolina","200.98399353027344","Medium"
"US-2018-119662","13/11/2018","Central","Illinois","230.37600708007812","Medium"
"CA-2018-140088","28/05/2018","South","South Carolina","301.9599914550781","Medium"
"CA-2018-155558","26/10/2018","Central","Minnesota","19.989999771118164","Low"
"CA-2018-155558","26/10/2018","Central","Minnesota","6.159999847412109","Low"
"CA-2017-159695","05/04/2017","Central","Texas","158.3679962158203","Medium"
"CA-2017-109806","17/09/2017","West","California","20.100000381469727","Low"
"CA-2017-109806","17/09/2017","West","California","73.58399963378906","Low"
"CA-2017-109806","17/09/2017","West","California","6.480000019073486","Low"
"CA-2016-149587","31/01/2016","Central","Minnesota","12.960000038146973","Low"
"CA-2016-149587","31/01/2016","Central","Minnesota","53.34000015258789","Low"
"CA-2016-149587","31/01/2016","Central","Minnesota","32.959999084472656","Low"
"US-2018-109484","06/11/2018","West","Oregon","5.682000160217285","Low"
"CA-2018-161018","09/11/2018","East","New York","96.52999877929688","Low"
"CA-2018-157833","17/06/2018","West","California","51.3120002746582","Low"
"CA-2017-149223","06/09/2017","Central","Minnesota","77.87999725341797","Low"
"CA-2017-158568","29/08/2017","Central","Illinois","64.6240005493164","Low"
"CA-2017-158568","29/08/2017","Central","Illinois","95.97599792480469","Low"
"CA-2017-158568","29/08/2017","Central","Illinois","1.7879999876022339","Low"
"CA-2017-129903","01/12/2017","Central","Minnesota","23.920000076293945","Low"
"US-2016-156867","13/11/2016","West","Colorado","238.89599609375","Medium"
"US-2016-156867","13/11/2016","West","Colorado","102.36000061035156","Medium"
"US-2016-156867","13/11/2016","West","Colorado","36.88199996948242","Low"
"CA-2018-119004","23/11/2018","South","North Carolina","74.11199951171875","Low"
"CA-2018-119004","23/11/2018","South","North Carolina","27.992000579833984","Low"
"CA-2018-119004","23/11/2018","South","North Carolina","3.303999900817871","Low"
"CA-2016-129476","15/10/2016","Central","Illinois","339.9599914550781","Medium"
"CA-2018-146780","25/12/2018","East","New York","41.959999084472656","Low"
"CA-2017-128867","03/11/2017","Central","Iowa","75.95999908447266","Low"
"CA-2017-128867","03/11/2017","Central","Iowa","27.239999771118164","Low"
"CA-2015-115259","25/08/2015","East","Ohio","40.09600067138672","Low"
"CA-2015-115259","25/08/2015","East","Ohio","4.71999979019165","Low"
"CA-2015-115259","25/08/2015","East","Ohio","23.97599983215332","Low"
"CA-2015-115259","25/08/2015","East","Ohio","130.46400451660156","Medium"
"CA-2016-110457","02/03/2016","West","Washington","787.530029296875","Medium"
"US-2016-136476","05/04/2016","South","Tennessee","157.79400634765625","Medium"
"CA-2017-103730","12/06/2017","East","Delaware","47.040000915527344","Low"
"CA-2017-103730","12/06/2017","East","Delaware","30.84000015258789","Low"
"CA-2017-103730","12/06/2017","East","Delaware","226.55999755859375","Medium"
"CA-2017-103730","12/06/2017","East","Delaware","115.0199966430664","Medium"
"CA-2017-103730","12/06/2017","East","Delaware","68.04000091552734","Low"
"US-2015-152030","26/12/2015","Central","Texas","600.5579833984375","Medium"
"US-2015-134614","20/09/2015","Central","Illinois","617.7000122070312","Medium"
"US-2018-107272","05/11/2018","West","Arizona","2.388000011444092","Low"
"US-2018-107272","05/11/2018","West","Arizona","243.99200439453125","Medium"
"US-2017-125969","06/11/2017","West","California","81.42400360107422","Low"
"US-2017-125969","06/11/2017","West","California","238.55999755859375","Medium"
"US-2018-164147","02/02/2018","East","Ohio","59.970001220703125","Low"
"US-2018-164147","02/02/2018","East","Ohio","78.30400085449219","Low"
"US-2018-164147","02/02/2018","East","Ohio","21.45599937438965","Low"
"CA-2017-145583","13/10/2017","West","California","20.040000915527344","Low"
"CA-2017-145583","13/10/2017","West","California","35.439998626708984","Low"
"CA-2017-145583","13/10/2017","West","California","11.520000457763672","Low"
"CA-2017-145583","13/10/2017","West","California","4.019999980926514","Low"
"CA-2017-145583","13/10/2017","West","California","76.1760025024414","Low"
"CA-2017-145583","13/10/2017","West","California","65.87999725341797","Low"
"CA-2017-145583","13/10/2017","West","California","43.119998931884766","Low"
"CA-2017-110366","05/09/2017","East","Pennsylvania","82.80000305175781","Low"
"CA-2018-106180","18/09/2018","West","California","8.819999694824219","Low"
"CA-2018-106180","18/09/2018","West","California","10.859999656677246","Low"
"CA-2018-106180","18/09/2018","West","California","143.6999969482422","Medium"
"CA-2018-155376","22/12/2018","Central","Missouri","839.4299926757812","Medium"
"CA-2016-110744","07/09/2016","West","California","671.9299926757812","Medium"
"CA-2015-110072","22/10/2015","East","Ohio","93.88800048828125","Low"
"CA-2017-114489","05/12/2017","Central","Wisconsin","384.45001220703125","Medium"
"CA-2017-114489","05/12/2017","Central","Wisconsin","149.97000122070312","Medium"
"CA-2017-114489","05/12/2017","Central","Wisconsin","1951.8399658203125","High"
"CA-2017-114489","05/12/2017","Central","Wisconsin","171.5500030517578","Medium"
"CA-2017-158834","13/03/2017","West","Arizona","157.9199981689453","Medium"
"CA-2017-158834","13/03/2017","West","Arizona","203.1840057373047","Medium"
"CA-2016-124919","31/05/2016","West","California","58.380001068115234","Low"
"CA-2016-124919","31/05/2016","West","California","105.5199966430664","Medium"
"CA-2016-124919","31/05/2016","West","California","80.87999725341797","Low"
"CA-2016-118948","28/05/2016","West","Washington","6.630000114440918","Low"
"CA-2015-104269","01/03/2015","West","Washington","457.5679931640625","Medium"
"CA-2017-114104","20/11/2017","Central","Oklahoma","14.619999885559082","Low"
"CA-2017-114104","20/11/2017","Central","Oklahoma","944.9299926757812","Medium"
"CA-2017-162733","11/05/2017","West","California","5.980000019073486","Low"
"CA-2016-119697","28/12/2016","East","Pennsylvania","54.38399887084961","Low"
"CA-2017-154508","16/11/2017","West","New Mexico","28.399999618530273","Low"
"CA-2017-113817","07/11/2017","West","Washington","27.68000030517578","Low"
"CA-2015-139892","08/09/2015","Central","Texas","9.935999870300293","Low"
"CA-2015-139892","08/09/2015","Central","Texas","8159.9521484375","High"
"CA-2015-139892","08/09/2015","Central","Texas","275.9280090332031","Medium"
"CA-2015-139892","08/09/2015","Central","Texas","1740.06005859375","High"
"CA-2015-139892","08/09/2015","Central","Texas","32.06399917602539","Low"
"CA-2015-139892","08/09/2015","Central","Texas","177.97999572753906","Medium"
"CA-2015-139892","08/09/2015","Central","Texas","143.9759979248047","Medium"
"CA-2015-118962","05/08/2015","West","California","20.940000534057617","Low"
"CA-2015-118962","05/08/2015","West","California","110.95999908447266","Medium"
"CA-2015-118962","05/08/2015","West","California","340.1440124511719","Medium"
"US-2015-100853","14/09/2015","Central","Illinois","52.448001861572266","Low"
"US-2015-100853","14/09/2015","Central","Illinois","20.15999984741211","Low"
"US-2018-152366","21/04/2018","Central","Texas","97.26399993896484","Low"
"US-2016-101511","21/11/2016","East","Ohio","396.802001953125","Medium"
"US-2016-101511","21/11/2016","East","Ohio","15.880000114440918","Low"
"CA-2016-137225","15/12/2016","East","New York","3.2799999713897705","Low"
"CA-2015-166191","05/12/2015","Central","Illinois","24.81599998474121","Low"
"CA-2015-166191","05/12/2015","Central","Illinois","408.7439880371094","Medium"
"CA-2015-158274","19/11/2015","South","Louisiana","503.9599914550781","Medium"
"CA-2015-158274","19/11/2015","South","Louisiana","149.9499969482422","Medium"
"CA-2015-158274","19/11/2015","South","Louisiana","29.0","Low"
"CA-2017-105018","28/11/2017","East","Connecticut","7.159999847412109","Low"
"CA-2015-123260","26/08/2015","West","California","176.8000030517578","Medium"
"CA-2017-157000","16/07/2017","Central","Texas","37.2239990234375","Low"
"CA-2017-157000","16/07/2017","Central","Texas","20.016000747680664","Low"
"CA-2016-102281","12/10/2016","East","New York","899.135986328125","Medium"
"CA-2016-102281","12/10/2016","East","New York","71.76000213623047","Low"
"CA-2016-102281","12/10/2016","East","New York","51.84000015258789","Low"
"CA-2016-102281","12/10/2016","East","New York","626.3519897460938","Medium"
"CA-2016-102281","12/10/2016","East","New York","19.899999618530273","Low"
"CA-2016-131457","31/10/2016","West","California","14.279999732971191","Low"
"CA-2015-140004","21/03/2015","East","Ohio","7.4079999923706055","Low"
"CA-2015-140004","21/03/2015","East","Ohio","6.047999858856201","Low"
"CA-2018-107720","06/11/2018","East","New Jersey","46.2599983215332","Low"
"US-2018-124303","06/07/2018","East","Pennsylvania","2.946000099182129","Low"
"US-2018-124303","06/07/2018","East","Pennsylvania","16.055999755859375","Low"
"CA-2018-105074","24/06/2018","East","Ohio","21.743999481201172","Low"
"CA-2015-133690","03/08/2015","West","Colorado","218.75","Medium"
"CA-2015-133690","03/08/2015","West","Colorado","2.5999999046325684","Low"
"US-2018-116701","17/12/2018","Central","Texas","66.28399658203125","Low"
"CA-2018-126382","03/06/2018","South","Tennessee","35.167999267578125","Low"
"CA-2018-108329","09/12/2018","West","California","444.76800537109375","Medium"
"CA-2018-135860","01/12/2018","Central","Michigan","83.91999816894531","Low"
"CA-2018-135860","01/12/2018","Central","Michigan","131.97999572753906","Medium"
"CA-2018-135860","01/12/2018","Central","Michigan","15.920000076293945","Low"
"CA-2018-135860","01/12/2018","Central","Michigan","52.290000915527344","Low"
"CA-2018-135860","01/12/2018","Central","Michigan","91.98999786376953","Low"
"CA-2016-101007","09/02/2016","Central","Texas","20.799999237060547","Low"
"CA-2016-146262","02/01/2016","East","Ohio","23.68000030517578","Low"
"CA-2016-146262","02/01/2016","East","Ohio","452.45001220703125","Medium"
"CA-2016-146262","02/01/2016","East","Ohio","62.981998443603516","Low"
"CA-2016-146262","02/01/2016","East","Ohio","1188.0","High"
"CA-2016-146262","02/01/2016","East","Ohio","89.58399963378906","Low"
"CA-2017-130162","28/10/2017","West","California","93.05999755859375","Low"
"CA-2017-130162","28/10/2017","West","California","302.3760070800781","Medium"
"CA-2016-169397","24/12/2016","East","Ohio","5.584000110626221","Low"
"CA-2016-169397","24/12/2016","East","Ohio","22.70400047302246","Low"
"CA-2016-169397","24/12/2016","East","Ohio","19.775999069213867","Low"
"CA-2016-169397","24/12/2016","East","Ohio","72.7040023803711","Low"
"CA-2016-169397","24/12/2016","East","Ohio","479.9880065917969","Medium"
"CA-2016-169397","24/12/2016","East","Ohio","27.167999267578125","Low"
"CA-2016-163055","09/08/2016","Central","Michigan","2.200000047683716","Low"
"CA-2016-163055","09/08/2016","Central","Michigan","622.4500122070312","Medium"
"CA-2016-163055","09/08/2016","Central","Michigan","21.979999542236328","Low"
"US-2016-145436","28/02/2016","South","Tennessee","161.5679931640625","Medium"
"US-2016-145436","28/02/2016","South","Tennessee","389.6960144042969","Medium"
"US-2015-156216","13/09/2015","South","North Carolina","18.648000717163086","Low"
"US-2018-100930","07/04/2018","South","Florida","233.86000061035156","Medium"
"US-2018-100930","07/04/2018","South","Florida","620.614501953125","Medium"
"US-2018-100930","07/04/2018","South","Florida","5.328000068664551","Low"
"US-2018-100930","07/04/2018","South","Florida","258.0719909667969","Medium"
"US-2018-100930","07/04/2018","South","Florida","617.9760131835938","Medium"
"CA-2018-160514","12/11/2018","West","California","10.5600004196167","Low"
"CA-2017-157749","04/06/2017","Central","Illinois","25.920000076293945","Low"
"CA-2017-157749","04/06/2017","Central","Illinois","419.67999267578125","Medium"
"CA-2017-157749","04/06/2017","Central","Illinois","11.687999725341797","Low"
"CA-2017-157749","04/06/2017","Central","Illinois","31.983999252319336","Low"
"CA-2017-157749","04/06/2017","Central","Illinois","177.22500610351562","Medium"
"CA-2017-157749","04/06/2017","Central","Illinois","4.044000148773193","Low"
"CA-2017-157749","04/06/2017","Central","Illinois","7.4079999923706055","Low"
"CA-2015-131926","01/06/2015","Central","Minnesota","2001.8599853515625","High"
"CA-2015-131926","01/06/2015","Central","Minnesota","166.72000122070312","Medium"
"CA-2015-131926","01/06/2015","Central","Minnesota","47.880001068115234","Low"
"CA-2015-131926","01/06/2015","Central","Minnesota","1503.25","High"
"CA-2015-131926","01/06/2015","Central","Minnesota","25.920000076293945","Low"
"CA-2017-154739","10/12/2017","West","California","321.5679931640625","Medium"
"CA-2017-145625","11/09/2017","West","California","7.610000133514404","Low"
"CA-2017-145625","11/09/2017","West","California","3347.3701171875","High"
"CA-2017-146941","10/12/2017","East","New York","80.58000183105469","Low"
"CA-2017-146941","10/12/2017","East","New York","361.9200134277344","Medium"
"US-2016-159982","28/11/2016","Central","Illinois","12.131999969482422","Low"
"US-2016-159982","28/11/2016","Central","Illinois","82.36799621582031","Low"
"US-2016-159982","28/11/2016","Central","Illinois","53.91999816894531","Low"
"US-2016-159982","28/11/2016","Central","Illinois","647.9039916992188","Medium"
"CA-2018-163139","01/12/2018","East","New York","20.3700008392334","Low"
"CA-2018-163139","01/12/2018","East","New York","221.5500030517578","Medium"
"CA-2018-163139","01/12/2018","East","New York","17.520000457763672","Low"
"US-2018-155299","08/06/2018","Central","Texas","1.6239999532699585","Low"
"US-2015-106992","19/09/2015","Central","Texas","3059.98193359375","High"
"US-2015-106992","19/09/2015","Central","Texas","2519.9580078125","High"
"CA-2017-125318","06/06/2017","Central","Illinois","328.2239990234375","Medium"
"CA-2016-155040","10/11/2016","West","California","79.9000015258789","Low"
"CA-2018-136826","16/06/2018","South","North Carolina","14.015999794006348","Low"
"CA-2017-111010","22/01/2017","East","New Jersey","7.559999942779541","Low"
"US-2018-145366","09/12/2018","East","Ohio","37.20800018310547","Low"
"US-2018-145366","09/12/2018","East","Ohio","57.57600021362305","Low"
"CA-2018-163979","28/12/2018","West","California","725.8400268554688","Medium"
"CA-2016-155334","30/07/2016","West","California","209.92999267578125","Medium"
"CA-2016-155334","30/07/2016","West","California","5.28000020980835","Low"
"CA-2016-155334","30/07/2016","West","California","10.920000076293945","Low"
"CA-2018-118136","16/09/2018","West","California","8.819999694824219","Low"
"CA-2018-118136","16/09/2018","West","California","5.980000019073486","Low"
"CA-2018-132976","13/10/2018","East","Pennsylvania","11.64799976348877","Low"
"CA-2018-132976","13/10/2018","East","Pennsylvania","18.176000595092773","Low"
"CA-2018-132976","13/10/2018","East","Pennsylvania","59.71200180053711","Low"
"CA-2018-132976","13/10/2018","East","Pennsylvania","24.84000015258789","Low"
"US-2016-161991","26/09/2016","Central","Texas","2.0799999237060547","Low"
"US-2016-161991","26/09/2016","Central","Texas","1114.4000244140625","High"
"CA-2016-130890","02/11/2016","West","California","1038.8399658203125","High"
"CA-2016-130883","26/09/2016","West","Oregon","141.75999450683594","Medium"
"CA-2016-130883","26/09/2016","West","Oregon","239.8000030517578","Medium"
"CA-2016-130883","26/09/2016","West","Oregon","31.104000091552734","Low"
"CA-2017-112697","18/12/2017","South","Florida","254.05799865722656","Medium"
"CA-2017-112697","18/12/2017","South","Florida","194.5279998779297","Medium"
"CA-2017-112697","18/12/2017","South","Florida","961.47998046875","Medium"
"CA-2017-110772","20/11/2017","East","Ohio","19.09600067138672","Low"
"CA-2017-110772","20/11/2017","East","Ohio","18.496000289916992","Low"
"CA-2017-110772","20/11/2017","East","Ohio","255.98399353027344","Medium"
"CA-2017-110772","20/11/2017","East","Ohio","86.97000122070312","Low"
"CA-2015-111451","26/12/2015","West","Colorado","300.4159851074219","Medium"
"CA-2015-111451","26/12/2015","West","Colorado","230.3520050048828","Medium"
"CA-2015-111451","26/12/2015","West","Colorado","218.3520050048828","Medium"
"CA-2015-111451","26/12/2015","West","Colorado","78.5999984741211","Low"
"CA-2015-111451","26/12/2015","West","Colorado","27.552000045776367","Low"
"CA-2017-142545","28/10/2017","East","New Jersey","32.400001525878906","Low"
"CA-2017-142545","28/10/2017","East","New Jersey","1082.47998046875","High"
"CA-2017-142545","28/10/2017","East","New Jersey","56.90999984741211","Low"
"CA-2017-142545","28/10/2017","East","New Jersey","77.5999984741211","Low"
"CA-2017-142545","28/10/2017","East","New Jersey","14.279999732971191","Low"
"US-2018-152380","19/11/2018","Central","Illinois","219.0749969482422","Medium"
"CA-2016-144253","04/05/2016","East","New York","26.799999237060547","Low"
"CA-2015-130960","30/12/2015","Central","Michigan","9.84000015258789","Low"
"CA-2015-111003","01/06/2015","East","New Jersey","45.47999954223633","Low"
"CA-2015-111003","01/06/2015","East","New Jersey","289.20001220703125","Medium"
"CA-2018-126774","15/04/2018","South","Virginia","4.889999866485596","Low"
"CA-2017-142902","12/09/2017","West","Colorado","15.13599967956543","Low"
"CA-2017-142902","12/09/2017","West","Colorado","466.76800537109375","Medium"
"CA-2017-142902","12/09/2017","West","Colorado","15.232000350952148","Low"
"CA-2017-142902","12/09/2017","West","Colorado","6.263999938964844","Low"
"CA-2015-120887","27/09/2015","East","New Jersey","87.54000091552734","Low"
"CA-2015-167850","09/08/2015","South","Florida","178.38400268554688","Medium"
"CA-2015-167850","09/08/2015","South","Florida","15.552000045776367","Low"
"CA-2015-164259","28/12/2015","East","Pennsylvania","99.13600158691406","Low"
"CA-2015-164973","04/11/2015","East","New York","135.8820037841797","Medium"
"CA-2015-164973","04/11/2015","East","New York","3991.97998046875","High"
"CA-2015-164973","04/11/2015","East","New York","275.94000244140625","Medium"
"CA-2015-164973","04/11/2015","East","New York","360.0","Medium"
"CA-2015-164973","04/11/2015","East","New York","43.56999969482422","Low"
"CA-2015-156601","19/09/2015","West","California","7.159999847412109","Low"
"CA-2017-162138","23/04/2017","West","California","251.52000427246094","Medium"
"CA-2017-162138","23/04/2017","West","California","99.98999786376953","Low"
"CA-2018-153339","03/11/2018","South","Tennessee","15.991999626159668","Low"
"US-2017-141544","30/08/2017","East","Pennsylvania","290.89801025390625","Medium"
"US-2017-141544","30/08/2017","East","Pennsylvania","54.2239990234375","Low"
"US-2017-141544","30/08/2017","East","Pennsylvania","786.7440185546875","Medium"
"US-2017-141544","30/08/2017","East","Pennsylvania","100.23999786376953","Medium"
"US-2017-141544","30/08/2017","East","Pennsylvania","37.763999938964844","Low"
"US-2017-150147","25/04/2017","East","Pennsylvania","82.80000305175781","Low"
"US-2017-150147","25/04/2017","East","Pennsylvania","20.724000930786133","Low"
"US-2017-150147","25/04/2017","East","Pennsylvania","4.895999908447266","Low"
"CA-2016-137946","01/09/2016","West","California","4.751999855041504","Low"
"CA-2016-137946","01/09/2016","West","California","959.9840087890625","Medium"
"CA-2016-137946","01/09/2016","West","California","14.368000030517578","Low"
"CA-2015-129924","12/07/2015","West","California","7.711999893188477","Low"
"CA-2015-129924","12/07/2015","West","California","698.3519897460938","Medium"
"CA-2016-128167","22/06/2016","West","Utah","4.960000038146973","Low"
"CA-2015-122336","13/04/2015","East","Pennsylvania","17.856000900268555","Low"
"CA-2015-122336","13/04/2015","East","Pennsylvania","509.9700012207031","Medium"
"CA-2015-122336","13/04/2015","East","Pennsylvania","30.992000579833984","Low"
"CA-2015-122336","13/04/2015","East","Pennsylvania","71.9280014038086","Low"
"US-2016-120712","20/12/2016","Central","Texas","88.80000305175781","Low"
"CA-2018-169901","15/06/2018","West","California","47.97600173950195","Low"
"CA-2018-134306","08/07/2018","East","Massachusetts","7.559999942779541","Low"
"CA-2018-134306","08/07/2018","East","Massachusetts","24.559999465942383","Low"
"CA-2018-134306","08/07/2018","East","Massachusetts","12.960000038146973","Low"
"CA-2017-129714","01/09/2017","East","New York","6.789999961853027","Low"
"CA-2017-129714","01/09/2017","East","New York","24.559999465942383","Low"
"CA-2017-129714","01/09/2017","East","New York","3.0480000972747803","Low"
"CA-2017-129714","01/09/2017","East","New York","49.119998931884766","Low"
"CA-2017-129714","01/09/2017","East","New York","4355.16796875","High"
"CA-2017-138520","08/04/2017","East","New York","388.7040100097656","Medium"
"CA-2017-138520","08/04/2017","East","New York","8.260000228881836","Low"
"CA-2017-138520","08/04/2017","East","New York","17.040000915527344","Low"
"CA-2017-138520","08/04/2017","East","New York","34.400001525878906","Low"
"CA-2017-130001","23/04/2017","South","North Carolina","36.2400016784668","Low"
"CA-2018-155698","08/03/2018","South","Georgia","647.8400268554688","Medium"
"CA-2018-155698","08/03/2018","South","Georgia","20.700000762939453","Low"
"CA-2018-144904","25/09/2018","East","New York","20.700000762939453","Low"
"CA-2018-144904","25/09/2018","East","New York","488.64599609375","Medium"
"CA-2018-144904","25/09/2018","East","New York","5.559999942779541","Low"
"CA-2018-144904","25/09/2018","East","New York","47.119998931884766","Low"
"CA-2015-123344","24/09/2015","West","California","211.9600067138672","Medium"
"CA-2017-155516","21/10/2017","East","Connecticut","23.200000762939453","Low"
"CA-2017-155516","21/10/2017","East","Connecticut","7.360000133514404","Low"
"CA-2017-155516","21/10/2017","East","Connecticut","104.79000091552734","Medium"
"CA-2017-155516","21/10/2017","East","Connecticut","1043.9200439453125","High"
"CA-2018-104745","29/05/2018","Central","Texas","25.920000076293945","Low"
"CA-2018-104745","29/05/2018","Central","Texas","53.42399978637695","Low"
"US-2015-119137","23/07/2015","West","Arizona","8.15999984741211","Low"
"US-2015-119137","23/07/2015","West","Arizona","1023.9359741210938","High"
"US-2015-119137","23/07/2015","West","Arizona","9.239999771118164","Low"
"US-2015-119137","23/07/2015","West","Arizona","479.0400085449219","Medium"
"US-2017-134656","28/09/2017","Central","Illinois","99.13600158691406","Low"
"US-2018-134481","27/08/2018","East","Massachusetts","1488.4239501953125","High"
"CA-2016-130792","28/04/2016","Central","Texas","8.652000427246094","Low"
"CA-2016-130792","28/04/2016","Central","Texas","23.832000732421875","Low"
"CA-2016-130792","28/04/2016","Central","Texas","12.175999641418457","Low"
"CA-2017-134775","28/10/2017","West","California","50.959999084472656","Low"
"CA-2017-134775","28/10/2017","West","California","49.5359992980957","Low"
"CA-2016-125395","26/06/2016","Central","Michigan","41.900001525878906","Low"
"US-2016-168935","27/11/2016","South","Florida","375.4574890136719","Medium"
"US-2016-168935","27/11/2016","South","Florida","83.97599792480469","Low"
"CA-2016-122756","03/12/2016","East","Pennsylvania","482.3399963378906","Medium"
"CA-2016-122756","03/12/2016","East","Pennsylvania","2.9600000381469727","Low"
"CA-2015-115973","24/11/2015","East","Ohio","2.624000072479248","Low"
"CA-2018-101798","11/12/2018","East","New York","23.360000610351562","Low"
